"Date","Time","Open","High","Low","Close","Volume","MACD","MACDAvg","MACDDiff","RSI","SlowK","SlowD","FastAvg","SlowAvg","DistF","DistS","FGS","FLS","OpenBar"
04/14/2005,16:00,1.3349,1.3351,1.3199,1.3243,168250,-0.007792,-0.007292,-0.000500,35.50,32.70,35.87,1.3324,1.3506,0.0081,0.0263,0,11,1
04/15/2005,16:00,1.3231,1.3372,1.3209,1.3353,188385,-0.007232,-0.007280,0.000048,44.61,37.09,36.97,1.3324,1.3504,0.0029,0.0151,0,12,1
04/18/2005,16:00,1.3346,1.3475,1.3305,1.3458,140901,-0.005873,-0.006999,0.001126,51.63,51.99,40.59,1.3342,1.3505,0.0116,0.0047,0,13,1
04/19/2005,16:00,1.3456,1.3508,1.3412,1.3494,135253,-0.004454,-0.006490,0.002036,53.79,79.11,56.06,1.3361,1.3508,0.0133,0.0014,0,14,1
04/20/2005,16:00,1.3488,1.3535,1.3421,1.3517,177833,-0.003108,-0.005814,0.002705,55.17,92.96,74.69,1.3382,1.3515,0.0135,0.0002,0,15,1
04/21/2005,16:00,1.3518,1.3555,1.3454,1.3478,182272,-0.002330,-0.005117,0.002787,52.32,89.11,87.06,1.3401,1.3520,0.0077,0.0042,0,16,1
04/22/2005,16:00,1.3482,1.3523,1.3450,1.3494,119751,-0.001565,-0.004407,0.002841,53.39,85.11,89.06,1.3414,1.3525,0.0080,0.0031,0,17,1
04/25/2005,16:00,1.3488,1.3488,1.3382,1.3436,126150,-0.001411,-0.003808,0.002396,49.11,75.94,83.39,1.3417,1.3527,0.0019,0.0091,0,18,1
04/26/2005,16:00,1.3422,1.3443,1.3373,1.3412,102719,-0.001466,-0.003339,0.001873,47.41,69.76,76.94,1.3423,1.3529,0.0011,0.0117,0,19,1
04/27/2005,16:00,1.3418,1.3420,1.3332,1.3355,142124,-0.001947,-0.003061,0.001114,43.57,56.74,67.48,1.3424,1.3528,0.0069,0.0173,0,20,1
04/28/2005,16:00,1.3351,1.3372,1.3308,1.3319,147263,-0.002589,-0.002966,0.000378,41.29,45.79,57.43,1.3432,1.3525,0.0113,0.0206,0,21,1
04/29/2005,16:00,1.3327,1.3406,1.3281,1.3296,164780,-0.003246,-0.003022,-0.000223,39.86,34.93,45.82,1.3426,1.3521,0.0130,0.0225,0,22,1
05/02/2005,16:00,1.3286,1.3301,1.3263,1.3289,73285,-0.003779,-0.003174,-0.000605,39.41,28.75,36.49,1.3409,1.3517,0.0120,0.0228,0,23,1
05/03/2005,16:00,1.3280,1.3343,1.3256,1.3299,125118,-0.004074,-0.003354,-0.000720,40.44,26.87,30.18,1.3390,1.3513,0.0091,0.0214,0,24,1
05/04/2005,16:00,1.3300,1.3398,1.3291,1.3371,127967,-0.003684,-0.003420,-0.000265,47.38,33.27,29.63,1.3375,1.3506,0.0004,0.0135,0,25,1
05/05/2005,16:00,1.3378,1.3414,1.3350,1.3381,121423,-0.003257,-0.003387,0.000130,48.28,38.66,32.93,1.3365,1.3500,0.0016,0.0119,0,26,1
05/06/2005,16:00,1.3382,1.3388,1.3234,1.3241,180447,-0.004003,-0.003510,-0.000492,38.37,30.43,34.12,1.3340,1.3492,0.0099,0.0251,0,27,1
05/09/2005,16:00,1.3240,1.3272,1.3213,1.3269,83770,-0.004317,-0.003672,-0.000646,40.98,19.54,29.55,1.3323,1.3484,0.0054,0.0215,0,28,1
05/10/2005,16:00,1.3282,1.3314,1.3238,1.3302,103098,-0.004252,-0.003788,-0.000464,43.99,15.12,21.70,1.3312,1.3477,0.0010,0.0175,0,29,1
05/11/2005,16:00,1.3302,1.3337,1.3200,1.3237,206878,-0.004670,-0.003964,-0.000706,39.70,18.07,17.58,1.3300,1.3469,0.0063,0.0232,0,30,1
05/12/2005,16:00,1.3230,1.3238,1.3108,1.3119,166814,-0.005886,-0.004349,-0.001538,33.34,13.11,15.44,1.3280,1.3460,0.0161,0.0341,0,31,1
05/13/2005,16:00,1.3100,1.3110,1.3031,1.3054,137546,-0.007290,-0.004937,-0.002353,30.44,6.37,12.52,1.3256,1.3450,0.0202,0.0396,0,32,1
05/16/2005,16:00,1.3050,1.3072,1.3003,1.3064,123422,-0.008227,-0.005595,-0.002632,31.43,7.86,9.11,1.3234,1.3437,0.0170,0.0373,0,33,1
05/17/2005,16:00,1.3054,1.3084,1.3015,1.3027,113534,-0.009163,-0.006309,-0.002855,29.75,8.71,7.65,1.3207,1.3425,0.0180,0.0398,0,34,1
05/18/2005,16:00,1.3030,1.3110,1.3007,1.3099,124786,-0.009218,-0.006890,-0.002327,36.83,14.61,10.39,1.3179,1.3411,0.0080,0.0312,0,35,1
05/19/2005,16:00,1.3096,1.3110,1.3024,1.3061,104647,-0.009458,-0.007404,-0.002054,34.83,14.44,12.58,1.3147,1.3396,0.0086,0.0335,0,36,1
05/20/2005,16:00,1.3059,1.3074,1.2956,1.2979,150289,-0.010193,-0.007962,-0.002231,30.94,13.83,14.29,1.3121,1.3378,0.0142,0.0399,0,37,1
05/23/2005,16:00,1.2967,1.3017,1.2954,1.2998,97013,-0.010501,-0.008470,-0.002031,32.81,9.41,12.56,1.3094,1.3360,0.0096,0.0362,0,38,1
05/24/2005,16:00,1.2988,1.3048,1.2976,1.3005,118257,-0.010567,-0.008889,-0.001678,33.53,8.56,10.60,1.3064,1.3344,0.0059,0.0339,0,39,1
05/25/2005,16:00,1.2996,1.3039,1.2970,1.3018,118390,-0.010394,-0.009190,-0.001204,34.91,11.74,9.90,1.3042,1.3329,0.0024,0.0311,0,40,1
05/26/2005,16:00,1.3020,1.3030,1.2907,1.2926,155105,-0.010875,-0.009527,-0.001348,30.12,10.12,10.14,1.3023,1.3311,0.0097,0.0385,0,41,1
05/27/2005,16:00,1.2929,1.3005,1.2924,1.2995,99543,-0.010577,-0.009737,-0.000840,37.10,13.21,11.69,1.3017,1.3294,0.0022,0.0299,0,42,1
05/31/2005,16:00,1.2954,1.2963,1.2712,1.2721,224850,-0.012408,-0.010271,-0.002137,26.00,7.81,10.38,1.2983,1.3273,0.0262,0.0552,0,43,1
06/01/2005,16:00,1.2719,1.2757,1.2573,1.2594,228016,-0.014715,-0.011160,-0.003555,22.62,6.86,9.30,1.2940,1.3253,0.0346,0.0659,0,44,1
06/02/2005,16:00,1.2614,1.2712,1.2596,1.2682,168483,-0.015653,-0.012059,-0.003594,29.46,7.61,7.43,1.2898,1.3236,0.0216,0.0554,0,45,1
06/03/2005,16:00,1.2690,1.2759,1.2619,1.2648,177634,-0.016480,-0.012943,-0.003537,28.42,11.79,8.75,1.2857,1.3221,0.0209,0.0573,0,46,1
06/06/2005,16:00,1.2642,1.2708,1.2633,1.2673,31467,-0.016741,-0.013703,-0.003039,30.37,17.63,12.34,1.2826,1.3207,0.0153,0.0534,0,47,1
06/07/2005,16:00,1.2674,1.2728,1.2653,1.2699,46337,-0.016548,-0.014272,-0.002276,32.44,18.68,16.03,1.2796,1.3194,0.0097,0.0495,0,48,1
06/08/2005,16:00,1.2697,1.2768,1.2620,1.2648,77152,-0.016614,-0.014740,-0.001874,30.52,18.68,18.33,1.2760,1.3180,0.0112,0.0532,0,49,1
06/09/2005,16:00,1.2649,1.2670,1.2589,1.2643,125037,-0.016517,-0.015095,-0.001421,30.34,17.21,18.19,1.2723,1.3166,0.0080,0.0523,0,50,1
06/10/2005,16:00,1.2642,1.2661,1.2518,1.2529,172205,-0.017162,-0.015509,-0.001653,26.33,9.95,15.28,1.2683,1.3148,0.0154,0.0619,0,51,1
06/13/2005,16:00,1.2523,1.2532,1.2440,1.2523,155977,-0.017519,-0.015911,-0.001608,26.14,10.01,12.39,1.2636,1.3132,0.0113,0.0609,0,52,1
06/14/2005,16:00,1.2524,1.2566,1.2432,1.2443,190217,-0.018238,-0.016376,-0.001862,23.62,6.02,8.66,1.2608,1.3115,0.0165,0.0672,0,53,1
06/15/2005,16:00,1.2443,1.2544,1.2429,1.2526,203717,-0.017931,-0.016687,-0.001244,31.04,10.52,8.85,1.2601,1.3100,0.0075,0.0574,0,54,1
06/16/2005,16:00,1.2532,1.2579,1.2468,1.2520,185563,-0.017534,-0.016857,-0.000678,30.81,11.15,9.23,1.2585,1.3084,0.0065,0.0564,0,55,1
06/17/2005,16:00,1.2516,1.2699,1.2501,1.2698,182902,-0.015603,-0.016606,0.001003,44.19,26.71,16.13,1.2590,1.3072,0.0108,0.0374,0,56,1
06/20/2005,16:00,1.2620,1.2649,1.2535,1.2563,150230,-0.014990,-0.016283,0.001293,38.16,34.09,23.99,1.2579,1.3056,0.0016,0.0493,0,57,1
06/21/2005,16:00,1.2563,1.2597,1.2480,1.2593,166727,-0.014099,-0.015846,0.001747,40.12,46.78,35.86,1.2569,1.3040,0.0024,0.0447,0,58,1
06/22/2005,16:00,1.2585,1.2616,1.2507,1.2540,110831,-0.013663,-0.015409,0.001746,37.84,40.22,40.36,1.2558,1.3024,0.0018,0.0484,0,59,1
06/23/2005,16:00,1.2538,1.2553,1.2426,1.2447,141543,-0.013908,-0.015109,0.001201,34.18,29.02,38.67,1.2538,1.3006,0.0091,0.0559,0,60,1
06/24/2005,16:00,1.2441,1.2516,1.2390,1.2500,106877,-0.013518,-0.014791,0.001273,37.87,22.85,30.70,1.2535,1.2991,0.0035,0.0491,0,61,1
06/27/2005,16:00,1.2503,1.2593,1.2503,1.2570,74712,-0.012501,-0.014333,0.001832,42.46,28.32,26.73,1.2540,1.2975,0.0030,0.0405,0,62,1
06/28/2005,16:00,1.2576,1.2583,1.2458,1.2459,93779,-0.012446,-0.013955,0.001509,37.70,33.71,28.29,1.2542,1.2955,0.0083,0.0496,0,63,1
06/29/2005,16:00,1.2470,1.2520,1.2422,1.2472,142713,-0.012158,-0.013596,0.001438,38.57,33.23,31.76,1.2536,1.2935,0.0064,0.0463,0,64,1
06/30/2005,16:00,1.2475,1.2528,1.2447,1.2513,130506,-0.011467,-0.013170,0.001703,41.35,29.56,32.17,1.2536,1.2915,0.0023,0.0402,0,65,1
07/01/2005,16:00,1.2505,1.2513,1.2346,1.2362,164754,-0.011999,-0.012936,0.000937,35.06,22.76,28.52,1.2502,1.2892,0.0140,0.0530,0,66,1
07/05/2005,16:00,1.2339,1.2356,1.2272,1.2318,138052,-0.012630,-0.012875,0.000245,33.47,16.99,23.10,1.2477,1.2869,0.0159,0.0551,0,67,1
07/06/2005,16:00,1.2324,1.2356,1.2295,1.2335,100376,-0.012845,-0.012869,0.000024,34.70,10.36,16.70,1.2452,1.2847,0.0117,0.0512,0,68,1
07/07/2005,16:00,1.2336,1.2444,1.2311,1.2346,149475,-0.012780,-0.012851,0.000071,35.54,14.29,13.88,1.2432,1.2825,0.0086,0.0479,0,69,1
07/08/2005,16:00,1.2350,1.2389,1.2270,1.2369,154546,-0.012399,-0.012761,0.000362,37.34,19.14,14.59,1.2424,1.2806,0.0055,0.0437,0,70,1
07/11/2005,16:00,1.2364,1.2488,1.2360,1.2474,107711,-0.011122,-0.012433,0.001311,44.92,32.73,22.05,1.2422,1.2789,0.0052,0.0315,0,71,1
07/12/2005,16:00,1.2475,1.2657,1.2455,1.2645,168242,-0.008631,-0.011672,0.003042,54.56,60.97,37.61,1.2429,1.2776,0.0216,0.0131,0,72,1
07/13/2005,16:00,1.2642,1.2642,1.2473,1.2491,133725,-0.007809,-0.010900,0.003091,46.65,71.43,55.04,1.2433,1.2760,0.0058,0.0269,0,73,1
07/14/2005,16:00,1.2484,1.2525,1.2457,1.2482,126159,-0.007148,-0.010149,0.003002,46.22,69.60,67.33,1.2434,1.2743,0.0048,0.0261,0,74,1
07/15/2005,16:00,1.2483,1.2536,1.2420,1.2435,116570,-0.006923,-0.009504,0.002581,43.98,51.51,64.18,1.2426,1.2725,0.0009,0.0290,0,75,1
07/18/2005,16:00,1.2423,1.2489,1.2423,1.2451,67931,-0.006541,-0.008911,0.002371,44.96,48.06,56.39,1.2435,1.2706,0.0016,0.0255,0,76,1
07/19/2005,16:00,1.2450,1.2466,1.2352,1.2432,118407,-0.006318,-0.008393,0.002075,43.98,43.76,47.77,1.2446,1.2690,0.0014,0.0258,0,77,1
07/20/2005,16:00,1.2428,1.2586,1.2394,1.2540,165253,-0.005210,-0.007756,0.002546,50.58,52.80,48.21,1.2467,1.2675,0.0073,0.0135,0,78,1
07/21/2005,16:00,1.2547,1.2653,1.2495,1.2570,243025,-0.004044,-0.007014,0.002970,52.27,63.05,53.20,1.2489,1.2661,0.0081,0.0091,0,79,1
07/22/2005,16:00,1.2563,1.2586,1.2449,1.2452,121229,-0.004025,-0.006416,0.002391,45.68,64.77,60.21,1.2497,1.2645,0.0045,0.0193,0,80,1
07/25/2005,16:00,1.2451,1.2484,1.2423,1.2455,79461,-0.003940,-0.005921,0.001981,45.86,57.45,61.76,1.2495,1.2632,0.0040,0.0177,0,81,1
07/26/2005,16:00,1.2462,1.2465,1.2376,1.2409,125315,-0.004196,-0.005576,0.001380,43.40,43.58,55.27,1.2472,1.2619,0.0063,0.0210,0,82,1
07/27/2005,16:00,1.2417,1.2480,1.2355,1.2466,156654,-0.003894,-0.005239,0.001346,47.19,44.79,48.61,1.2469,1.2607,0.0003,0.0141,0,83,1
07/28/2005,16:00,1.2460,1.2544,1.2430,1.2532,149931,-0.003086,-0.004809,0.001723,51.25,47.73,45.37,1.2474,1.2597,0.0058,0.0065,0,84,1
07/29/2005,16:00,1.2523,1.2554,1.2470,1.2518,141348,-0.002530,-0.004353,0.001823,50.37,54.36,48.96,1.2483,1.2585,0.0035,0.0067,0,85,1
08/01/2005,16:00,1.2518,1.2643,1.2510,1.2575,142476,-0.001611,-0.003805,0.002194,53.87,62.46,54.85,1.2495,1.2576,0.0080,0.0001,0,86,1
08/02/2005,16:00,1.2570,1.2647,1.2566,1.2585,127199,-0.000792,-0.003202,0.002410,54.47,68.58,61.80,1.2510,1.2568,0.0075,0.0017,0,87,1
08/03/2005,16:00,1.2588,1.2738,1.2541,1.2731,146698,0.001022,-0.002357,0.003380,62.27,84.51,71.85,1.2529,1.2562,0.0202,0.0169,0,88,1
08/04/2005,16:00,1.2728,1.2794,1.2692,1.2778,150943,0.002808,-0.001324,0.004132,64.38,91.94,81.68,1.2550,1.2558,0.0228,0.0220,0,89,1
08/05/2005,16:00,1.2777,1.2790,1.2702,1.2761,148519,0.004039,-0.000252,0.004290,63.01,95.59,90.68,1.2581,1.2553,0.0180,0.0208,1,0,1
08/08/2005,16:00,1.2731,1.2782,1.2708,1.2741,68893,0.004798,0.000758,0.004039,61.35,92.29,93.27,1.2610,1.2549,0.0131,0.0192,2,0,1
08/09/2005,16:00,1.2740,1.2809,1.2721,1.2764,112910,0.005521,0.001711,0.003810,62.57,90.19,92.69,1.2645,1.2544,0.0119,0.0220,3,0,1
08/10/2005,16:00,1.2765,1.2817,1.2724,1.2769,125878,0.006065,0.002582,0.003483,62.84,89.23,90.57,1.2675,1.2545,0.0094,0.0224,4,0,1
08/11/2005,16:00,1.2778,1.2865,1.2767,1.2860,129191,0.007148,0.003495,0.003653,67.52,93.13,90.85,1.2708,1.2551,0.0152,0.0309,5,0,1
08/12/2005,16:00,1.2855,1.2875,1.2772,1.2828,149430,0.007659,0.004328,0.003332,64.45,93.30,91.88,1.2739,1.2554,0.0089,0.0274,6,0,1
08/15/2005,16:00,1.2840,1.2844,1.2732,1.2751,98895,0.007359,0.004934,0.002425,57.65,88.65,91.69,1.2757,1.2556,0.0006,0.0195,7,0,1
08/16/2005,16:00,1.2755,1.2761,1.2682,1.2752,107131,0.007047,0.005356,0.001691,57.71,80.20,87.38,1.2774,1.2557,0.0022,0.0195,8,0,1
08/17/2005,16:00,1.2742,1.2755,1.2647,1.2652,116866,0.005925,0.005470,0.000455,49.81,65.69,78.18,1.2766,1.2556,0.0114,0.0096,9,0,1
08/18/2005,16:00,1.2659,1.2679,1.2543,1.2552,124991,0.004181,0.005212,-0.001032,43.42,44.94,63.61,1.2743,1.2554,0.0191,0.0002,10,0,1
08/19/2005,16:00,1.2559,1.2580,1.2510,1.2535,105706,0.002631,0.004696,-0.002065,42.42,21.94,44.19,1.2720,1.2552,0.0185,0.0017,11,0,1
08/22/2005,16:00,1.2549,1.2628,1.2541,1.2610,87789,0.001985,0.004154,-0.002169,48.09,15.25,27.38,1.2707,1.2554,0.0097,0.0056,12,0,1
08/23/2005,16:00,1.2609,1.2638,1.2575,1.2622,96591,0.001552,0.003633,-0.002082,48.95,21.64,19.61,1.2693,1.2556,0.0071,0.0066,13,0,1
08/24/2005,16:00,1.2616,1.2663,1.2545,1.2653,132720,0.001442,0.003195,-0.001753,51.21,32.42,23.11,1.2682,1.2560,0.0029,0.0093,14,0,1
08/25/2005,16:00,1.2655,1.2709,1.2639,1.2684,98578,0.001587,0.002874,-0.001286,53.44,39.18,31.08,1.2664,1.2563,0.0020,0.0121,15,0,1
08/26/2005,16:00,1.2680,1.2724,1.2651,1.2671,89588,0.001579,0.002615,-0.001036,52.36,43.65,38.42,1.2648,1.2566,0.0023,0.0105,16,0,1
08/29/2005,16:00,1.2667,1.2729,1.2596,1.2612,103166,0.001084,0.002308,-0.001225,47.66,39.91,40.91,1.2634,1.2565,0.0022,0.0047,17,0,1
08/30/2005,16:00,1.2604,1.2618,1.2551,1.2601,110271,0.000596,0.001966,-0.001370,46.82,32.33,38.63,1.2619,1.2565,0.0018,0.0036,18,0,1
08/31/2005,16:00,1.2599,1.2738,1.2568,1.2728,174314,0.001220,0.001817,-0.000597,56.41,37.53,36.59,1.2627,1.2568,0.0101,0.0160,19,0,1
09/01/2005,16:00,1.2720,1.2903,1.2704,1.2877,230223,0.002883,0.002030,0.000853,64.50,60.20,43.35,1.2659,1.2575,0.0218,0.0302,20,0,1
09/02/2005,16:00,1.2877,1.2968,1.2846,1.2924,183776,0.004529,0.002530,0.001999,66.60,82.15,59.96,1.2698,1.2584,0.0226,0.0340,21,0,1
09/06/2005,16:00,1.2909,1.2963,1.2819,1.2845,152814,0.005136,0.003051,0.002085,60.15,85.26,75.87,1.2722,1.2591,0.0123,0.0254,22,0,1
09/07/2005,16:00,1.2840,1.2913,1.2783,1.2793,142051,0.005139,0.003469,0.001670,56.28,75.11,80.84,1.2739,1.2596,0.0054,0.0197,23,0,1
09/08/2005,16:00,1.2788,1.2828,1.2757,1.2771,120783,0.004907,0.003756,0.001150,54.68,63.97,74.78,1.2751,1.2602,0.0020,0.0169,24,0,1
09/09/2005,16:00,1.2772,1.2838,1.2749,1.2787,31963,0.004796,0.003964,0.000832,55.67,58.82,65.97,1.2761,1.2608,0.0026,0.0179,25,0,1
09/12/2005,16:00,1.2783,1.2790,1.2643,1.2659,84104,0.003634,0.003898,-0.000264,46.86,47.48,56.76,1.2760,1.2611,0.0101,0.0048,26,0,1
09/13/2005,16:00,1.2652,1.2689,1.2619,1.2639,115268,0.002523,0.003623,-0.001100,45.65,35.66,47.32,1.2762,1.2617,0.0123,0.0022,27,0,1
09/14/2005,16:00,1.2642,1.2704,1.2630,1.2658,153970,0.001775,0.003254,-0.001478,47.05,24.94,36.03,1.2768,1.2623,0.0110,0.0035,28,0,1
09/15/2005,16:00,1.2655,1.2657,1.2561,1.2593,142232,0.000650,0.002733,-0.002083,42.96,19.33,26.65,1.2755,1.2629,0.0162,0.0036,29,0,1
09/16/2005,16:00,1.2592,1.2680,1.2570,1.2608,112536,-0.000119,0.002163,-0.002281,44.17,16.47,20.25,1.2728,1.2634,0.0120,0.0026,30,0,1
09/19/2005,16:00,1.2541,1.2545,1.2471,1.2509,108972,-0.001509,0.001428,-0.002938,38.40,10.29,15.36,1.2686,1.2637,0.0177,0.0128,31,0,1
09/20/2005,16:00,1.2506,1.2560,1.2481,1.2483,99841,-0.002789,0.000585,-0.003374,37.03,7.58,11.45,1.2650,1.2637,0.0167,0.0154,32,0,1
09/21/2005,16:00,1.2488,1.2610,1.2481,1.2584,116196,-0.002955,-0.000123,-0.002831,45.20,10.93,9.60,1.2629,1.2636,0.0045,0.0052,0,1,1
09/22/2005,16:00,1.2591,1.2638,1.2500,1.2524,125236,-0.003529,-0.000804,-0.002725,41.74,11.94,10.15,1.2604,1.2636,0.0080,0.0112,0,2,1
09/23/2005,16:00,1.2521,1.2540,1.2406,1.2406,122966,-0.004880,-0.001620,-0.003261,35.91,10.70,11.19,1.2566,1.2635,0.0160,0.0229,0,3,1
09/26/2005,16:00,1.2395,1.2447,1.2376,1.2440,90328,-0.005612,-0.002418,-0.003194,38.57,7.35,10.00,1.2544,1.2635,0.0104,0.0195,0,4,1
09/27/2005,16:00,1.2437,1.2450,1.2339,1.2381,133700,-0.006592,-0.003253,-0.003339,35.79,6.65,8.24,1.2519,1.2633,0.0138,0.0252,0,5,1
09/28/2005,16:00,1.2382,1.2422,1.2359,1.2403,115465,-0.007109,-0.004024,-0.003085,37.60,11.07,8.36,1.2493,1.2633,0.0090,0.0230,0,6,1
09/29/2005,16:00,1.2406,1.2440,1.2370,1.2394,119888,-0.007505,-0.004720,-0.002785,37.14,11.11,9.61,1.2473,1.2630,0.0079,0.0236,0,7,1
09/30/2005,16:00,1.2400,1.2458,1.2361,1.2398,166158,-0.007698,-0.005316,-0.002382,37.50,13.54,11.91,1.2452,1.2626,0.0054,0.0228,0,8,1
10/03/2005,16:00,1.2388,1.2396,1.2265,1.2278,97665,-0.008719,-0.005996,-0.002722,31.57,10.12,11.59,1.2429,1.2623,0.0151,0.0345,0,9,1
10/04/2005,16:00,1.2279,1.2311,1.2263,1.2280,90332,-0.009403,-0.006678,-0.002725,31.76,7.29,10.31,1.2409,1.2619,0.0129,0.0339,0,10,1
10/05/2005,16:00,1.2282,1.2350,1.2278,1.2333,101102,-0.009409,-0.007224,-0.002185,36.86,7.86,8.42,1.2384,1.2618,0.0051,0.0285,0,11,1
10/06/2005,16:00,1.2346,1.2565,1.2346,1.2538,199646,-0.007671,-0.007313,-0.000358,51.86,29.94,15.03,1.2385,1.2619,0.0153,0.0081,0,12,1
10/07/2005,16:00,1.2543,1.2544,1.2453,1.2482,142603,-0.006669,-0.007185,0.000515,48.48,48.33,28.71,1.2393,1.2618,0.0089,0.0136,0,13,1
10/10/2005,16:00,1.2479,1.2513,1.2400,1.2430,60341,-0.006223,-0.006992,0.000769,45.50,58.76,45.68,1.2392,1.2617,0.0038,0.0187,0,14,1
10/11/2005,16:00,1.2427,1.2427,1.2335,1.2352,105774,-0.006425,-0.006879,0.000454,41.40,42.22,49.77,1.2389,1.2612,0.0037,0.0260,0,15,1
10/12/2005,16:00,1.2349,1.2412,1.2311,1.2383,98779,-0.006262,-0.006755,0.000493,43.58,35.74,45.57,1.2387,1.2608,0.0004,0.0225,0,16,1
10/13/2005,16:00,1.2383,1.2395,1.2270,1.2385,151630,-0.006047,-0.006614,0.000566,43.72,33.81,37.26,1.2386,1.2601,0.0001,0.0216,0,17,1
10/14/2005,16:00,1.2385,1.2467,1.2336,1.2432,190944,-0.005435,-0.006378,0.000943,47.17,45.36,38.31,1.2389,1.2594,0.0043,0.0162,0,18,1
10/17/2005,16:00,1.2434,1.2479,1.2368,1.2379,105026,-0.005317,-0.006166,0.000849,43.90,44.92,41.37,1.2399,1.2587,0.0020,0.0208,0,19,1
10/18/2005,16:00,1.2376,1.2379,1.2271,1.2313,115297,-0.005690,-0.006071,0.000381,40.18,36.98,42.42,1.2403,1.2578,0.0090,0.0265,0,20,1
10/19/2005,16:00,1.2319,1.2358,1.2230,1.2345,144893,-0.005662,-0.005989,0.000327,42.72,29.93,37.27,1.2404,1.2570,0.0059,0.0225,0,21,1
10/20/2005,16:00,1.2349,1.2379,1.2302,1.2378,112325,-0.005312,-0.005853,0.000541,45.29,32.20,33.03,1.2388,1.2562,0.0010,0.0184,0,22,1
10/21/2005,16:00,1.2373,1.2446,1.2281,1.2298,148366,-0.005616,-0.005806,0.000190,40.53,32.94,31.69,1.2370,1.2551,0.0072,0.0253,0,23,1
10/24/2005,16:00,1.2298,1.2375,1.2274,1.2337,100502,-0.005479,-0.005740,0.000262,43.64,32.14,32.43,1.2360,1.2541,0.0023,0.0204,0,24,1
10/25/2005,16:00,1.2332,1.2474,1.2287,1.2458,155498,-0.004343,-0.005461,0.001118,52.03,40.10,35.06,1.2371,1.2535,0.0087,0.0077,0,25,1
10/26/2005,16:00,1.2461,1.2488,1.2400,1.2419,110801,-0.003716,-0.005112,0.001396,49.47,53.25,41.83,1.2374,1.2528,0.0045,0.0109,0,26,1
10/27/2005,16:00,1.2408,1.2523,1.2392,1.2490,125903,-0.002615,-0.004613,0.001997,53.91,71.87,55.07,1.2385,1.2525,0.0105,0.0035,0,27,1
10/28/2005,16:00,1.2489,1.2520,1.2397,1.2416,134620,-0.002313,-0.004153,0.001839,49.07,70.56,65.23,1.2383,1.2522,0.0033,0.0106,0,28,1
10/31/2005,16:00,1.2410,1.2438,1.2316,1.2342,114756,-0.002641,-0.003850,0.001209,44.75,63.48,68.64,1.2380,1.2519,0.0038,0.0177,0,29,1
11/01/2005,16:00,1.2329,1.2381,1.2319,1.2365,110190,-0.002684,-0.003617,0.000933,46.33,49.26,61.10,1.2385,1.2514,0.0020,0.0149,0,30,1
11/02/2005,16:00,1.2379,1.2432,1.2335,1.2420,120976,-0.002248,-0.003343,0.001095,50.02,49.72,54.15,1.2392,1.2510,0.0028,0.0090,0,31,1
11/03/2005,16:00,1.2421,1.2428,1.2279,1.2288,174676,-0.002934,-0.003262,0.000327,42.48,43.57,47.52,1.2383,1.2502,0.0095,0.0214,0,32,1
11/04/2005,16:00,1.2286,1.2339,1.2145,1.2159,233697,-0.004468,-0.003503,-0.000965,36.66,27.18,40.16,1.2369,1.2492,0.0210,0.0333,0,33,1
11/07/2005,16:00,1.2150,1.2175,1.2118,1.2147,129403,-0.005714,-0.003945,-0.001769,36.16,9.39,26.71,1.2350,1.2481,0.0203,0.0334,0,34,1
11/08/2005,16:00,1.2131,1.2140,1.2048,1.2121,136116,-0.006832,-0.004522,-0.002310,35.06,9.22,15.26,1.2317,1.2471,0.0196,0.0350,0,35,1
11/09/2005,16:00,1.2121,1.2130,1.2057,1.2101,140925,-0.007790,-0.005176,-0.002614,34.19,11.44,10.02,1.2285,1.2461,0.0184,0.0360,0,36,1
11/10/2005,16:00,1.2104,1.2145,1.2016,1.2021,169273,-0.009090,-0.005959,-0.003131,30.90,8.99,9.88,1.2238,1.2447,0.0217,0.0426,0,37,1
11/11/2005,16:00,1.2029,1.2071,1.2009,1.2065,44550,-0.009654,-0.006698,-0.002956,34.62,7.62,9.35,1.2203,1.2431,0.0138,0.0366,0,38,1
11/14/2005,16:00,1.2054,1.2111,1.1997,1.2023,113824,-0.010321,-0.007422,-0.002898,32.81,5.62,7.41,1.2171,1.2413,0.0148,0.0390,0,39,1
11/15/2005,16:00,1.2029,1.2066,1.1978,1.2055,154379,-0.010470,-0.008032,-0.002438,35.58,10.03,7.76,1.2140,1.2397,0.0085,0.0342,0,40,1
11/16/2005,16:00,1.2058,1.2074,1.1982,1.2003,136881,-0.010883,-0.008602,-0.002281,33.18,7.94,7.86,1.2098,1.2381,0.0095,0.0378,0,41,1
11/17/2005,16:00,1.2008,1.2099,1.1977,1.2083,171309,-0.010444,-0.008971,-0.001474,39.90,13.44,10.47,1.2078,1.2368,0.0005,0.0285,0,42,1
11/18/2005,16:00,1.2080,1.2130,1.1997,1.2107,224251,-0.009790,-0.009134,-0.000655,41.79,17.90,13.09,1.2073,1.2354,0.0034,0.0247,0,43,1
11/21/2005,16:00,1.2109,1.2172,1.2050,1.2052,188249,-0.009604,-0.009228,-0.000376,38.78,22.68,18.01,1.2063,1.2342,0.0011,0.0290,0,44,1
11/22/2005,16:00,1.2056,1.2156,1.2016,1.2147,194645,-0.008592,-0.009101,0.000509,46.01,27.55,22.71,1.2066,1.2332,0.0081,0.0185,0,45,1
